URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z21007L1MF/dp/B0DKZYMFGX/ref=sr_1_38?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-38&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z21007L1MF,Z21007L1MF,"43,995",,,Gold,Stainless Steel,18 Millimeters,36.5 Millimeters,Stainless Steel,9 Millimeters,White,Stainless Steel,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71sOfe1OCQL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z22001L1MF/dp/B0C4P5RBBZ/ref=sr_1_64?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-64&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z22001L1MF,Z22001L1MF,"42,995",,,Rose Gold,Stainless Steel,18 Millimeters,32 Millimeters,Stainless Steel,9 Millimeters,White,Stainless Steel,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71aDS6+PAGL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z25001L1MF/dp/B0DMSKMGKB/ref=sr_1_34?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-34&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z25001L1MF,Z25001L1MF,"41,995",,,Multicolor,Stainless Steel,18 Millimeters,34 Millimeters,Stainless Steel,9 Millimeters,White,Stainless Steel,Tonneau,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71YBpyfbw8L._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z44003L1MF/dp/B0DG93XHPB/ref=sr_1_58?dib=eyJ2IjoiMSJ9._XVXEJZ-QjYIFX_nj-O6840AV9lkHy1PjQ1M9b1DKfROHY1k4EDYX2lqgoAIM1Qz0HpzrcJoBcI0K5GFp28GM8Ad-YeswoCMxRWY3tRdW_4.7P-0wwaFWiWN80qpV218iAb7QvM3iJrENMWxN4zrRmU&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-58&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z44003L1MF,Z44003L1MF,"39,995",,,Multicolor,Stainless Steel,20 Millimeters,34 Millimeters,Stainless Steel,9 Millimeters,White,Mineral Glass,Square,Quartz,100 Meters,"Waterproof, Glow In The Dark",https://m.media-amazon.com/images/I/71JVGhi4bXL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z45002L1MF/dp/B0DJH6JNSD/ref=sr_1_41?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-41&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z45002L1MF,Z45002L1MF,"44,995",,,Multicolor,Stainless Steel,20 Millimeters,36 Millimeters,Stainless Steel,9 Millimeters,White,Mineral Glass,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71JVh64l9LL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z48002L1MF/dp/B0DHVFY3YD/ref=sr_1_51?dib=eyJ2IjoiMSJ9.4SfYORYXr_wc0AWddjvS8OMPsY0zme-DGyG_-H6MTylFw4Pmi5hG79o378ydpOLqeMfkOUZk4agP00wXE_skb8lpMtHHyljLeGs9s78ixxn59YWFCKgJ9W2Txk4E1kZowP9b1BHQoaxNcCxY_v_uqQ.T21AF2yEKJyT7RFI5uNJKJUpHoEodhPsoe5W1DcjPn0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-51&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z48002L1MF,Z48002L1MF,"44,995",,,Multicolor,Stainless Steel,20 Millimeters,36 Millimeters,Stainless Steel,9 Millimeters,White,Mineral Glass,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/718eIp5kGoL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Analog-White-Womens-Watch-Z52001L1MF/dp/B0DJH5MXGF/ref=sr_1_42?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-42&xpid=NIOcc7XmuV-Ps,GC,Analog White Dial Women's Watch-Z52001L1MF,Z52001L1MF,"44,995",,,Multicolor,Stainless Steel,20 Millimeters,36.5 Millimeters,Stainless Steel,9 Millimeters,White,Mineral Glass,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71Asqa3oj0L._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-CableChic-White-Women-Analog/dp/B0868H5G15/ref=sr_1_7?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-7&xpid=NIOcc7XmuV-Ps,GC,CableChic 32 mm White Dial Women Analog Watch - Y18002L1MF,Y18002L1MF,"30,220",,35%,Multicolor,Stainless Steel,16 Millimeters,32 Millimeters,Stainless Steel,9 Millimeters,white,,Round,Quartz,,,https://m.media-amazon.com/images/I/71b2Gv8FiiL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GC-Ceramic-Black-Women-Analog/dp/B0DG94HZRW/ref=sr_1_56?dib=eyJ2IjoiMSJ9._XVXEJZ-QjYIFX_nj-O6840AV9lkHy1PjQ1M9b1DKfROHY1k4EDYX2lqgoAIM1Qz0HpzrcJoBcI0K5GFp28GM8Ad-YeswoCMxRWY3tRdW_4.7P-0wwaFWiWN80qpV218iAb7QvM3iJrENMWxN4zrRmU&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-56&xpid=NIOcc7XmuV-Ps,GC,Muse Ceramic 34 mm Black Dial Women Analog Watch - Z05009L2MF,Z05009L2MF,"29,895",,35%,Black,Ceramic,14 Millimeters,34 Millimeters,Stainless Steel,9.25 Millimeters,Black,,Round,Quartz,,,https://m.media-amazon.com/images/I/61UPJXMmklL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GC-Square-Analog-Watch-Y98009L3MF/dp/B0CYT97B5F/ref=sr_1_5?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-5&xpid=NIOcc7XmuV-Ps,GUESS,GC Women Red Square Analog Watch- Y98009L3MF,Coussin Shape,"48,995",,,Silver & Rose Gold,Stainless Steel,22 Millimeters,30 Millimeters,Stainless Steel,11 Millimeters,Red,Mineral,Square,Quartz,100 Meters,"Waterproof, Glow In The Dark",https://m.media-amazon.com/images/I/71--xTwlBAL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Square-Analog-Watch-Y98010L9MF/dp/B0CYT5M8NM/ref=sr_1_53?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-53&xpid=NIOcc7XmuV-Ps,GC,Women Green Square Analog Watch- Y98010L9MF,Coussin Shape,"48,995",,,Silver & Yellow Gold,Stainless Steel,22 Millimeters,30 Millimeters,Stainless Steel,11 Millimeters,Green,Mineral,Square,Quartz,100 Meters,Waterproof,https://m.media-amazon.com/images/I/61oyev3kLML._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Square-Analog-Watch-Z12006L1MF/dp/B0CYT9W876/ref=sr_1_49?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-49&xpid=NIOcc7XmuV-Ps,GC,Women White Coussin Analog Watch- Z12006L1MF,Z12006L1MF,"46,995",,,White,Ceramic,18 Millimeters,30 Millimeters,Stainless Steel,9.15 Millimeters,white,Mineral,Square,Quartz,100 Meters,,https://m.media-amazon.com/images/I/61Zi+LhCbQL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Square-Analog-Watch-Z12008L2MF/dp/B0CYT9CGFB/ref=sr_1_50?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-50&xpid=NIOcc7XmuV-Ps,GC,Women Black Coussin Analog Watch- Z12008L2MF,Z12008L2MF,"46,995",,,Black,Ceramic,18 Millimeters,30 Millimeters,Stainless Steel,9.15 Millimeters,Black,Mineral,Square,Quartz,100 Meters,Open Dial,https://m.media-amazon.com/images/I/61BBIxoy6dL._AC_UL320_.jpg,,40k+
https://www.amazon.in/GC-Women-Analog-Watch-Z41002L1MF/dp/B0CYT9PVM1/ref=sr_1_68?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-68&xpid=NIOcc7XmuV-Ps,GC,Women White Round Analog Watch- Z41002L1MF,Z41002L1MF,"38,995",,,Silver & Rose Gold,Stainless Steel,16 Millimeters,34 Millimeters,Stainless Steel,9.25 Millimeters,white,Mineral,Round,Quartz,100 Meters,"Waterproof, Glow In The Dark",https://m.media-amazon.com/images/I/71MCCUGsh-L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GC-Women-Analog-Watch-Z43001L1MF/dp/B0CYT8NBW6/ref=sr_1_52?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-52&xpid=NIOcc7XmuV-Ps,GC,Women White Round Analog Watch- Z43001L1MF,IronClass,"44,995",,,Silver & Rose Gold,Stainless Steel,22 Millimeters,30 Millimeters,Stainless Steel,11 Millimeters,white,Mineral,Round,Quartz,100 Meters,,https://m.media-amazon.com/images/I/71w7VI8VR2L._AC_UL320_.jpg,,40k+
https://www.amazon.in/Gc-Y78003L1MF-Watch/dp/B092QW51X7/ref=sr_1_81?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-81&xpid=NIOcc7XmuV-Ps,GC,Watch Y78003L1MF,Y78003L1MF,"25,196",,30%,Silver,Stainless Steel,16 Millimeters,36.5 Millimeters,Stainless Steel,9 Millimeters,white,Mineral,Round,Quartz,10 Meters,second hand,https://m.media-amazon.com/images/I/61DDQCCb++S._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Gc-Z12001L9MF-Watch/dp/B0BNLMHZ3D/ref=sr_1_73?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-73&xpid=NIOcc7XmuV-Ps,GC,Watch Z12001L9MF,Z12001L9MF,"41,995",,,Pink,Stainless Steel,18 Millimeters,11 Millimeters,Stainless Steel,11 Millimeters,Green,Mineral Glass,Round,Quartz,10 Meters,,https://m.media-amazon.com/images/I/61Ru3nDwUiL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Gc-Z12002L4MF-Watch/dp/B0C1YPNRCL/ref=sr_1_79?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-79&xpid=NIOcc7XmuV-Ps,GC,Watch Z12002L4MF,Z12002L4MF,"38,995",,,Rose Gold,Stainless Steel,18 Millimeters,30 Millimeters,Stainless Steel,9 Millimeters,Brown,Mineral,Round,Quartz,10 Meters,Adult,https://m.media-amazon.com/images/I/61+kbl2zmcL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GC-Z12003L1MF-Gc-Watch/dp/B0BNLNVYBG/ref=sr_1_72?dib=eyJ2IjoiMSJ9.sw-gg5aAgqwoCps22hShfwhsWaX7XZ5Te1HNkDOSGWltIowrDUyda4h_D3GbMQXSEBpE9_AQT8nxPLOQhd2fX5fBnAPQQAv9JBjaYjWUroL22ElsVx6pz2EiNRmmrWcTE73nNfv8I4XKAqxOKoMqodzZBzvIiLmM-Zh8skYrRZYb_79rf2-ws8potI9ECg9hoODB8K4pFAz-oWjoO6mHPXCuux7sU9iiGd0abABv11hd6BhFwp7TAOGKWGnRba0nXiqyi8ilkI9Ur9ATMlpccfat1sxf9sLZCvkbOosEKjU.JtokMTLc_7H6O3rqbzzIBV0upxBw6O-8rW1eaVdnVP0&dib_tag=se&qid=1744806559&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-72&xpid=NIOcc7XmuV-Ps,GC,Watch Z12003L1MF,Z12003L1MF,"42,995",,,Silver,Stainless Steel,18 Millimeters,30 Millimeters,Stainless Steel,9 Millimeters,white,Crystal,Round,Quartz,10 Meters,"Waterproof, Ultra Thin",https://m.media-amazon.com/images/I/61XnLbh9x-L._AC_UL320_.jpg,,40k+
https://www.amazon.in/Gold-Plated-Stainless-Day-Date-Display-Numerals/dp/B0F2FDBVV9/ref=sr_1_83?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-83&xpid=NIOcc7XmuV-Ps,VASTU VIKAS,"Shreem Brzee Wrist Watch, Gold-Plated Stainless Steel, Purple Dial, Day-Date Display, Roman Numerals",Ftr0013,"33,999",,13%,Gold,Metal,18 Millimeters,32 Millimeters,Stainless Steel,8.5 Millimeters,Purple,Mineral Crystal,Round,Quartz,30 Meters,,https://m.media-amazon.com/images/I/613Lj0E2m9L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/GUESS-Analog-Beige-Womens-Watch-GW0555L2/dp/B0BN8P44KN/ref=sr_1_94?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-94&xpid=NIOcc7XmuV-Ps,GUESS,"Silicone Analog Beige Dial Women Watch-Gw0555L2, Black Band",GW0555L2,"16,495",4.7,,Black,Silicone,10 Millimeters,38 Millimeters,Stainless Steel,10.4 Millimeters,Beige,Mineral Glass,Tonneau,Quartz,50 Meters,Timer,https://m.media-amazon.com/images/I/71R5lwy9p6L._AC_UL320_.jpg,,15k–25k
