URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/Seiko-Analogue-Orange-Dial-Watch-SRPK11K1/dp/B0C7HDJ6DQ/ref=sr_1_56?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-56&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Analogue Orange Dial Men Watch-Srpk11K1, Bandcolor-Silver",SRPK11K1,"29,700",4.3,1%,Silver,Stainless Steel,22 Millimeters,42.5 Millimeters,Stainless Steel,13.4 Millimeters,Orange,Mineral Glass,Round,Automatic,30 Meters,Shock Resistant,https://m.media-amazon.com/images/I/61AYWdiuziL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Analogue-Stainless-Yellow-Colored/dp/B077X96LSG/ref=sr_1_8?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-8,Seiko,Analogue Men's Stainless Steel Watch (Black Dial Yellow Colored Strap),SSC572P1,"54,000",4.1,10%,Yellow,Stainless Steel,20 Millimeters,44 Millimeters,Stainless Steel,11.8 Millimeters,Black,Sapphire,Round,Quartz,100 Meters,"Alarm, Chronograph, Second-hand",https://m.media-amazon.com/images/I/61-EEXc5lcL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Seiko-Analogue-Watch-Silver-Colored/dp/B08CDLX7GK/ref=sr_1_34?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-34&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Analog Black Dial Men Watch-Srpe57K1, Bandcolor-Silver",SRPE57K1,"22,500",4.7,10%,Clear,Stainless Steel,20 Millimeters,40 Millimeters,Stainless Steel,13.4 Millimeters,Black,Hardlex,Round,Automatic with manual winding,100 Meters,,https://m.media-amazon.com/images/I/618ZWr0mNbL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Seiko-Analog-White-Dial-Watch-SSB425P1/dp/B0C789PT5F/ref=sr_1_52?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-52&xpid=NIOcc7XmuV-Ps,Seiko,Analog Men's Watch Stainless Steel,SSB425P1,"20,700",4.2,10%,Silver,Stainless Steel,22 Millimeters,40 Millimeters,Stainless Steel,12 Millimeters,White,Glass,Round,Quartz,100 Meters,"Water Resistant, Chronograph",https://m.media-amazon.com/images/I/71qD2d5W7yL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Seiko-Analog-White-Dial-Watch-SSC376P9/dp/B01CZCX3KO/ref=sr_1_62?dib=eyJ2IjoiMSJ9.1erOagDGMcSDDST-tiOJFgFsO6f4TKZa6ToiWi8SN37kvuVngMgvtqXiZCYreHvjSfP2bq6tJ--lnW3YHdTulq4n0wj6uu8NtN8s_15EdYFRLfwqZCn1zGDSXDFsHHMmvlVgPZ3ioOOQhMx_q-XsJPBbBR9awLWezqJvFRAOveCqK6JxS2S61wfLj9oxBNTi7e4rNV7n33mw-xpX_HL1PJwJBRy8Ay-LEMp8uWlsS_oEDpvLutoPmr5txQBUMWgx0Lk4gvvyiEJl3Lc6eCdap_nDkLDiJraqVDsi2bfP5YM.9VEoeMFB9bHkB6MO807ps6yqXuYSq8tdZyfD0c4izdw&dib_tag=se&qid=1744866224&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-62&xpid=ZvXysYwvisYyf,Seiko,"Metal Analog Grey Dial Men Watch-Ssc376P9, Bandcolor-Silver",SSC376P9,"46,800",3.2,10%,Multicolor,Metal,20 Millimeters,42 Millimeters,Stainless Steel,,White,,Round,Light Powered,100 Meters,alarm;Stop Watch,https://m.media-amazon.com/images/I/61zopk2NVFL._AC_UL320_.jpg,,40k+
https://www.amazon.in/SEIKO-Analog-White-Stainless-Watch-SSK033K1/dp/B0DH8LXRBN/ref=sr_1_15?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-15,Seiko,Analog White Dial Men's Stainless Steel Watch-SSK033K1,SSK033K1,"40,527",3.7,10%,Metallic,Stainless Steel,22 Millimeters,42.5 Millimeters,Stainless Steel,13.6 Millimeters,White,Crystal,Round,Japanese Automatic,100 Meters,"GMT Hand, Rotating Bezel, Screw See-Through Case Back",https://m.media-amazon.com/images/I/61UCUu7JviL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Seiko-Coutura-Analogue-Watches-Black/dp/B077Q2G1C8/ref=sr_1_10?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-10,Seiko,"Analog Black Dial Men's Watch-SSC573P1 Stainless Steel, Black Strap",SSC573P1,"54,000",3.7,10%,Black,Stainless Steel,20 Millimeters,44 Millimeters,Stainless Steel,12 Millimeters,Black,Mineral,Round,Quartz,100 Meters,alarm,https://m.media-amazon.com/images/I/71l2xY1XTcL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Seiko-Discover-Chronograph-Analog-Color/dp/B098T2Q7MZ/ref=sr_1_53?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-53&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Discover More Chronograph|Date Analog Dial Color Black Men Watch - Ssb399P1, Bandcolor-Black",SSB399P1,"28,800",4.5,10%,Black,Stainless Steel,22 Millimeters,12 Millimeters,Stainless Steel,12 Millimeters,Black,Hardlex,Round,Japanese Quartz,10,"Water Resistant, Chronograph",https://m.media-amazon.com/images/I/61p2ZW6w-vS._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Dress-Chronograph-Watch-SSB423P1/dp/B0BQCHLRWM/ref=sr_1_88?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-88&xpid=NIOcc7XmuV-Ps,Seiko,"Leather Dress Chronograph Men Watch Ssb423P1, Grey Dial, Bandcolor-Black",SSB423P1,"25,200",4,10%,Gold,Leather,20 Millimeters,39.5 Millimeters,Stainless Steel,11.6 Millimeters,Grey,Sapphire Crystal,Round,Quartz,30 Meters,"Luminous, stop watch, Chronograph",https://m.media-amazon.com/images/I/61k-rzmonNL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/SEIKO-Mens-Collection-Analog-Watch-SSB407P1/dp/B09S1492D5/ref=sr_1_96?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-96&xpid=NIOcc7XmuV-Ps,Seiko,Men's Collection Analog Blue Dial Metal Watch-SSB407P1,SSB407P1,"28,800",4.3,10%,Silver,Metal,,41 Millimeters,Stainless Steel,12.3 Millimeters,Blue,Crystal,Round,Quartz,100 Meters,"Luminous, measures seconds",https://m.media-amazon.com/images/I/61ZPjQulKkL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Quartz-Chronograph-Ssb449P1-Dial-Color/dp/B0D8199ZJC/ref=sr_1_106?dib=eyJ2IjoiMSJ9.YEzgC6H8bptEYnBVB9cEVCnSB-XRS3EgfYemDaDlNU6eu4r8Stw5plBM9luhE0tPPcu7KXG0mcslELKLZHTzP1SiKVaZiHDIsdmNd3_iUkAXqBupohJP5xZk12gUCwHG34zQscsArPoBgWXs-MyJVO5HYBINCzAiVCgTwrZ9m5of3KRhAWHIzFgwU43jA5qOGc2Tot7Ej4w-uL7ch0BAYmhg8Npi5_WZgG4MVwROgdksD2CA_UgeZwO8gnymoFmDumcY3_aE8U5MbXB5RyCN0aeBNv5_yAbkv2JN-2oJdRc.QILdemMTMwYKwXZivNko5tUDi7lGLIIk-xO9wQF3Yg0&dib_tag=se&qid=1744802396&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-106&xpid=NIOcc7XmuV-Ps,Seiko,"Nylon Mens Sport Quartz Chronograph Watch Ssb449P1, Dial-Color:Black",SSB449P1,"27,000",2.5,10%,,Nylon,22 Millimeters,44 Millimeters,,12.6 Millimeters,Black,,Round,Quartz,,,https://m.media-amazon.com/images/I/61SasFt+XZL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/SEIKO-Sports-Analog-Blue-Watch-SRPH33K1/dp/B09PRNKS15/ref=sr_1_90?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-90&xpid=NIOcc7XmuV-Ps,Seiko,SEIKO Nylon New 5 Sports Analog Blue Dial Men's Watch-Srph33K1,SRPH33K1,"25,200",4.4,10%,Black,Nylon,20 Millimeters,39.38 Millimeters,,13.22 Millimeters,Blue,Crystal,Round,Japanese Automatic,1E+2 Metres,,https://m.media-amazon.com/images/I/61GUmY3WEDL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Sports-Analog-Orange-RE-Interpretation/dp/B0B3G89JRL/ref=sr_1_123?dib=eyJ2IjoiMSJ9.YEzgC6H8bptEYnBVB9cEVCnSB-XRS3EgfYemDaDlNU6eu4r8Stw5plBM9luhE0tPPcu7KXG0mcslELKLZHTzP1SiKVaZiHDIsdmNd3_iUkAXqBupohJP5xZk12gUCwHG34zQscsArPoBgWXs-MyJVO5HYBINCzAiVCgTwrZ9m5of3KRhAWHIzFgwU43jA5qOGc2Tot7Ej4w-uL7ch0BAYmhg8Npi5_WZgG4MVwROgdksD2CA_UgeZwO8gnymoFmDumcY3_aE8U5MbXB5RyCN0aeBNv5_yAbkv2JN-2oJdRc.QILdemMTMwYKwXZivNko5tUDi7lGLIIk-xO9wQF3Yg0&dib_tag=se&qid=1744802396&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-123&xpid=NIOcc7XmuV-Ps,Seiko,Seiko Aluminium Analog Orange Dial Men's Watch-Ssk005K1,SSK005K1,"40,000",4.2,11%,Silver,Aluminium,22 Millimeters,43 Millimeters,,14 Millimeters,Orange,Hardlex,Round,Japanese Automatic,100 Metres,,https://m.media-amazon.com/images/I/51H0hXanwML._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/SEIKO-Sports-Analogue-Watch-SRPK33K1/dp/B0C3WBX3QC/ref=sr_1_64?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-64&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Men New 5 Sports Analogue Watch Srpk33K1, Silver",SRPK33K1,"29,700",4.6,10%,Silver,Stainless Steel,20 Millimeters,38 Millimeters,Stainless Steel,12.1 Millimeters,Teal,Glass,Round,Automatic,100 Meters,,https://m.media-amazon.com/images/I/61ftKHyvEVL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Sports-Automatic-100m-Watch/dp/B08BMXHR4T/ref=sr_1_16?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-16&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Analog Grey Dial Men Watch-Srpe51K1, Bandcolor-Silver",SRPE51K1,"22,500",4.5,10%,Clear,Stainless Steel,12 Millimeters,40 Millimeters,Stainless Steel,11.5 Millimeters,Black,Hardlex,Round,Automatic,100 Meters,41 hours power reserve,https://m.media-amazon.com/images/I/615wunwyOEL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Seiko-Stainless-Analog-Essentials-Dial-Ssb443P1/dp/B0CMHFRPBZ/ref=sr_1_50?dib=eyJ2IjoiMSJ9.1erOagDGMcSDDST-tiOJFgFsO6f4TKZa6ToiWi8SN37kvuVngMgvtqXiZCYreHvjSfP2bq6tJ--lnW3YHdTulq4n0wj6uu8NtN8s_15EdYFRLfwqZCn1zGDSXDFsHHMmvlVgPZ3ioOOQhMx_q-XsJPBbBR9awLWezqJvFRAOveCqK6JxS2S61wfLj9oxBNTi7e4rNV7n33mw-xpX_HL1PJwJBRy8Ay-LEMp8uWlsS_oEDpvLutoPmr5txQBUMWgx0Lk4gvvyiEJl3Lc6eCdap_nDkLDiJraqVDsi2bfP5YM.9VEoeMFB9bHkB6MO807ps6yqXuYSq8tdZyfD0c4izdw&dib_tag=se&qid=1744866224&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-50&xpid=ZvXysYwvisYyf,Seiko,Stainless Steel Men Analog Essentials Ss Quartz Chrono Black Dial-Ssb443P1,SSB443P1,"45,000",0,10%,Black,Stainless Steel,11 Millimeters,42 Millimeters,Stainless Steel,11.8 Millimeters,Black,Glass,Round,Automatic,100 Meters,"Waterproof, Chronograph",https://m.media-amazon.com/images/I/61tZngHh+jL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Seiko-Stainless-Analogue-Srpk65K1-Bandcolor-Silver/dp/B0CV1DV3P9/ref=sr_1_66?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-66&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Men 5 Sports Petrol Blue Dial 'Checker Flag' Analogue Special Edition-Srpk65K1, Bandcolor-Silver",SRPK65K1,"31,500",4.1,10%,Silver,Stainless Steel,22 Millimeters,42.5 Millimeters,,13.4 Millimeters,Blue,,Round,Automatic,30 Meters,,https://m.media-amazon.com/images/I/61nDRXskTtL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Seiko-Stainless-Analogue-Watch-Ssb435P9-Bandcolor-Black/dp/B0CMHF7GJ8/ref=sr_1_72?dib=eyJ2IjoiMSJ9.1erOagDGMcSDDST-tiOJFgFsO6f4TKZa6ToiWi8SN37kvuVngMgvtqXiZCYreHvjSfP2bq6tJ--lnW3YHdTulq4n0wj6uu8NtN8s_15EdYFRLfwqZCn1zGDSXDFsHHMmvlVgPZ3ioOOQhMx_q-XsJPBbBR9awLWezqJvFRAOveCqK6JxS2S61wfLj9oxBNTi7e4rNV7n33mw-xpX_HL1PJwJBRy8Ay-LEMp8uWlsS_oEDpvLutoPmr5txQBUMWgx0Lk4gvvyiEJl3Lc6eCdap_nDkLDiJraqVDsi2bfP5YM.9VEoeMFB9bHkB6MO807ps6yqXuYSq8tdZyfD0c4izdw&dib_tag=se&qid=1744866224&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-72&xpid=ZvXysYwvisYyf,Seiko,"Stainless Steel Analogue Red Dial Men Watch-Ssb435P9, Bandcolor-Black",SSB435P9,"43,200",0,10%,Silver,Leather,11 Millimeters,42 Millimeters,Stainless Steel,11.8 Millimeters,Red,Glass,Round,Quartz,10 Meters,,https://m.media-amazon.com/images/I/61SRd2A8dYL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Seiko-Stainless-Automatic-Analogue-Men-Ssk023K1/dp/B0CRZ685T2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-39,Seiko,"Stainless Steel 5 Sports Field Deploy Automatic Analogue Watch for Men-Ssk023K1, Silver",SSK023K1,"40,500",4,10%,Silver,Stainless Steel,22 Millimeters,39.4 Millimeters,,13.6 Millimeters,Black,Glass,Round,Automatic,100 Meters,Dual Time,https://m.media-amazon.com/images/I/61PTsTCa9UL._AC_UL320_.jpg,,40k+
https://www.amazon.in/SEIKO-Stainless-Chronograph-Ssb429P1-Bandcolor-Silver/dp/B0C788664V/ref=sr_1_110?dib=eyJ2IjoiMSJ9.TuWs5EoLZY30y8FchHEoJIR4pjnaHTNvV7OW7jTqd_VqD2w7q0FqQy8nyTtEOzqebOGDIsNtJ7TfrrSsbT_wO-M_WgAbRMV3INzMwTECCDcmYXBA5b06dTZrJxGE0fDEjsQxbtsMYPwR4iURE5fmGDpy9gpyl3UDd3a6qpazR2PMxyuRfByXXvkGn5D82xvAiblE4zGK52ehFXLhjNlu3-jf0t6k0rcPlF8Um7Q3sYmlV6bF23hkjkttyJ1aMd3SdXNkHRy2FhdQVZzrw6UiqgfycNzMmd5_8s4fyL6-AG8.nkU8sIiGh_7pr9CsSTCS6sPLN0yLchUnXceVR0Yoi_g&dib_tag=se&qid=1744801662&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-110&xpid=NIOcc7XmuV-Ps,Seiko,"Stainless Steel Dress Chronograph Men Watch Ssb429P1, Black Dial, Bandcolor-Silver",SSB429P1,"20,698",4.6,10%,Multicolor,Stainless Steel,22 Millimeters,40 Millimeters,Stainless Steel,12 Millimeters,Multicolor,Mineral Glass,Round,Quartz,10 Meters,"Water Resistant, Chronograph",https://m.media-amazon.com/images/I/814Jh4SvqVL._AC_UL320_.jpg,,15k–25k
